Time,TimeHr,TimeInt,Power,SoC,Revenue
1200308400.0,323.0,646,-1,34,40.7
1200310200.0,323.5,647,-1,33,40.7
1200312000.0,324.0,648,-1,32,51.975
1200313800.0,324.5,649,-1,31,51.975
1200315600.0,325.0,650,-1,30,40.7
1200317400.0,325.5,651,0,29,0.0
1200319200.0,326.0,652,0,29,0.0
1200321000.0,326.5,653,0,29,0.0
1200322800.0,327.0,654,-1,29,41.05
1200324600.0,327.5,655,-1,28,41.05
1200326400.0,328.0,656,-1,27,41.12
1200328200.0,328.5,657,-1,26,64.095
1200330000.0,329.0,658,-1,24,111.72
1200331800.0,329.5,659,-1,23,111.345
1200333600.0,330.0,660,-1,22,72.895
1200335400.0,330.5,661,-1,21,54.28
1200337200.0,331.0,662,-1,20,41.33
1200339000.0,331.5,663,-1,20,41.305
1200340800.0,332.0,664,-1,19,41.355
1200342600.0,332.5,665,-1,18,41.275
1200344400.0,333.0,666,-1,16,40.77
1200346200.0,333.5,667,-1,16,40.82
1200348000.0,334.0,668,0,15,0.0
1200349800.0,334.5,669,0,15,0.0
1200351600.0,335.0,670,0,15,0.0
1200353400.0,335.5,671,0,15,0.0
1200355200.0,336.0,672,0,15,0.0
1200357000.0,336.5,673,1,16,-28.775
1200358800.0,337.0,674,1,16,-28.775
1200360600.0,337.5,675,1,17,-27.565
1200362400.0,338.0,676,1,18,-27.565
1200364200.0,338.5,677,1,19,-27.36
1200366000.0,339.0,678,1,20,-27.36
1200367800.0,339.5,679,1,21,-27.36
1200369600.0,340.0,680,1,22,-27.36
1200371400.0,340.5,681,1,24,-27.36
1200373200.0,341.0,682,1,24,-27.36
1200375000.0,341.5,683,1,25,-27.36
1200376800.0,342.0,684,1,27,-27.32
1200378600.0,342.5,685,1,27,-28.905
1200380400.0,343.0,686,0,28,0.0
1200382200.0,343.5,687,0,28,0.0
1200384000.0,344.0,688,-1,28,50.205
1200385800.0,344.5,689,-1,27,41.05
1200387600.0,345.0,690,-1,26,50.205
1200389400.0,345.5,691,-1,25,50.205
1200391200.0,346.0,692,-1,24,50.205
1200393000.0,346.5,693,-1,23,50.205
1200394800.0,347.0,694,-1,22,50.205
1200396600.0,347.5,695,-1,20,50.205
1200398400.0,348.0,696,-1,19,50.205
1200400200.0,348.5,697,-1,18,50.205
1200402000.0,349.0,698,-1,18,41.05
1200403800.0,349.5,699,-1,17,40.65
1200405600.0,350.0,700,-1,16,41.05
1200407400.0,350.5,701,-1,15,41.05
1200409200.0,351.0,702,-1,14,41.05
1200411000.0,351.5,703,-1,12,50.205
1200412800.0,352.0,704,-1,11,50.205
1200414600.0,352.5,705,-1,11,50.205
1200416400.0,353.0,706,-1,9,163.33
1200418200.0,353.5,707,-1,8,120.035
1200420000.0,354.0,708,-1,8,53.89
1200421800.0,354.5,709,-1,7,50.205
1200423600.0,355.0,710,-1,5,163.33
1200425400.0,355.5,711,-1,5,53.89
1200427200.0,356.0,712,-1,4,50.205
1200429000.0,356.5,713,-1,3,50.205
1200430800.0,357.0,714,-1,2,50.205
1200432600.0,357.5,715,0,1,0.0
1200434400.0,358.0,716,0,1,0.0
1200436200.0,358.5,717,0,1,0.0
1200438000.0,359.0,718,0,1,0.0
1200439800.0,359.5,719,0,1,0.0
1200441600.0,360.0,720,0,1,0.0
1200443400.0,360.5,721,0,1,0.0
1200445200.0,361.0,722,0,1,0.0
1200447000.0,361.5,723,1,2,-27.32
1200448800.0,362.0,724,1,2,-27.32
1200450600.0,362.5,725,1,3,-27.32
1200452400.0,363.0,726,1,5,-27.05
1200454200.0,363.5,727,1,5,-27.05
1200456000.0,364.0,728,1,6,-27.05
1200457800.0,364.5,729,1,7,-27.05
1200459600.0,365.0,730,1,8,-27.05
1200461400.0,365.5,731,1,9,-27.05
1200463200.0,366.0,732,1,11,-25.925
1200465000.0,366.5,733,1,11,-25.955
1200466800.0,367.0,734,1,13,-28.64
1200468600.0,367.5,735,0,13,0.0
1200470400.0,368.0,736,-1,13,44.93
1200472200.0,368.5,737,0,12,0.0
1200474000.0,369.0,738,0,12,0.0
1200475800.0,369.5,739,-1,12,39.845
1200477600.0,370.0,740,-1,11,39.845
1200479400.0,370.5,741,0,10,0.0
1200481200.0,371.0,742,0,10,0.0
1200483000.0,371.5,743,0,10,0.0
1200484800.0,372.0,744,0,10,0.0
1200486600.0,372.5,745,0,10,0.0
1200488400.0,373.0,746,0,10,0.0
1200490200.0,373.5,747,0,10,0.0
1200492000.0,374.0,748,0,10,0.0
1200493800.0,374.5,749,0,10,0.0
1200495600.0,375.0,750,0,10,0.0
1200497400.0,375.5,751,0,10,0.0
1200499200.0,376.0,752,-1,9,39.85
1200501000.0,376.5,753,-1,9,49.225
1200502800.0,377.0,754,-1,8,52.215
1200504600.0,377.5,755,-1,6,164.235
1200506400.0,378.0,756,-1,6,51.76
1200508200.0,378.5,757,-1,5,51.905
1200510000.0,379.0,758,-1,3,50.605
1200511800.0,379.5,759,-1,3,48.34
1200513600.0,380.0,760,-1,1,39.85
1200515400.0,380.5,761,-1,0,39.85
1200517200.0,381.0,762,0,0,0.0
1200519000.0,381.5,763,0,0,0.0
1200520800.0,382.0,764,0,0,0.0
1200522600.0,382.5,765,0,0,0.0
1200524400.0,383.0,766,0,0,0.0
1200526200.0,383.5,767,0,0,0.0
1200528000.0,384.0,768,1,1,-28.42
1200529800.0,384.5,769,1,1,-27.89
1200531600.0,385.0,770,1,3,-26.93
1200533400.0,385.5,771,1,4,-26.66
1200535200.0,386.0,772,1,4,-26.66
1200537000.0,386.5,773,1,5,-25.955
1200538800.0,387.0,774,1,6,-25.955
1200540600.0,387.5,775,1,8,-25.925
1200542400.0,388.0,776,1,8,-25.925
1200544200.0,388.5,777,1,9,-25.925
1200546000.0,389.0,778,1,10,-25.925
1200547800.0,389.5,779,1,11,-25.955
1200549600.0,390.0,780,1,12,-26.125
1200551400.0,390.5,781,1,13,-27.145
1200553200.0,391.0,782,1,14,-28.025
1200555000.0,391.5,783,1,15,-28.315
1200556800.0,392.0,784,0,16,0.0
1200558600.0,392.5,785,0,16,0.0
1200560400.0,393.0,786,0,16,0.0
1200562200.0,393.5,787,0,16,0.0
1200564000.0,394.0,788,0,16,0.0
1200565800.0,394.5,789,0,16,0.0
1200567600.0,395.0,790,0,16,0.0
1200569400.0,395.5,791,0,16,0.0
1200571200.0,396.0,792,0,16,0.0
1200573000.0,396.5,793,0,16,0.0
1200574800.0,397.0,794,0,16,0.0
1200576600.0,397.5,795,0,16,0.0
1200578400.0,398.0,796,0,16,0.0
1200580200.0,398.5,797,0,16,0.0
1200582000.0,399.0,798,0,16,0.0
1200583800.0,399.5,799,0,16,0.0
1200585600.0,400.0,800,0,16,0.0
1200587400.0,400.5,801,0,16,0.0
1200589200.0,401.0,802,-1,15,88.355
1200591000.0,401.5,803,-1,14,110.635
1200592800.0,402.0,804,-1,13,69.75
1200594600.0,402.5,805,-1,12,69.355
1200596400.0,403.0,806,-1,11,68.37
1200598200.0,403.5,807,-1,10,68.37
1200600000.0,404.0,808,-1,9,68.37
1200601800.0,404.5,809,-1,8,68.37
1200603600.0,405.0,810,-1,7,67.36
1200605400.0,405.5,811,-1,7,60.16
1200607200.0,406.0,812,0,6,0.0
1200609000.0,406.5,813,0,6,0.0
1200610800.0,407.0,814,0,6,0.0
1200612600.0,407.5,815,0,6,0.0
1200614400.0,408.0,816,1,6,-28.315
1200616200.0,408.5,817,1,7,-28.025
1200618000.0,409.0,818,1,8,-27.145
1200619800.0,409.5,819,1,9,-27.145
1200621600.0,410.0,820,1,10,-27.145
1200623400.0,410.5,821,1,11,-27.145
1200625200.0,411.0,822,1,12,-27.145
1200627000.0,411.5,823,1,14,-26.87
1200628800.0,412.0,824,1,14,-26.87
1200630600.0,412.5,825,1,15,-26.87
1200632400.0,413.0,826,1,16,-26.87
1200634200.0,413.5,827,1,17,-26.87
1200636000.0,414.0,828,0,18,0.0
1200637800.0,414.5,829,0,18,0.0
1200639600.0,415.0,830,0,18,0.0
1200641400.0,415.5,831,0,18,0.0
1200643200.0,416.0,832,0,18,0.0
1200645000.0,416.5,833,0,18,0.0
1200646800.0,417.0,834,-1,18,39.74
1200648600.0,417.5,835,-1,17,50.35
1200650400.0,418.0,836,-1,15,47.68
1200652200.0,418.5,837,-1,14,48.3
1200654000.0,419.0,838,-1,13,48.965
1200655800.0,419.5,839,-1,13,50.53
1200657600.0,420.0,840,-1,12,51.71
1200659400.0,420.5,841,-1,11,51.71
1200661200.0,421.0,842,-1,10,41.65
1200663000.0,421.5,843,0,9,0.0
1200664800.0,422.0,844,0,9,0.0
1200666600.0,422.5,845,0,9,0.0
1200668400.0,423.0,846,-1,9,40.85
1200670200.0,423.5,847,-1,8,43.25
1200672000.0,424.0,848,0,7,0.0
1200673800.0,424.5,849,-1,7,49.695
1200675600.0,425.0,850,-1,6,51.71
1200677400.0,425.5,851,-1,5,51.71
1200679200.0,426.0,852,-1,4,51.71
1200681000.0,426.5,853,-1,3,51.71
1200682800.0,427.0,854,-1,2,51.71
1200684600.0,427.5,855,-1,1,49.175
1200686400.0,428.0,856,0,0,0.0
1200688200.0,428.5,857,0,0,0.0
1200690000.0,429.0,858,0,0,0.0
1200691800.0,429.5,859,0,0,0.0
1200693600.0,430.0,860,0,0,0.0
1200695400.0,430.5,861,0,0,0.0
1200697200.0,431.0,862,0,0,0.0
1200699000.0,431.5,863,0,0,0.0
1200700800.0,432.0,864,0,0,0.0
1200702600.0,432.5,865,0,0,0.0
1200704400.0,433.0,866,1,1,-27.325
1200706200.0,433.5,867,0,1,0.0
1200708000.0,434.0,868,1,2,-27.055
1200709800.0,434.5,869,1,3,-27.055
1200711600.0,435.0,870,1,4,-27.01
1200713400.0,435.5,871,1,5,-27.01
1200715200.0,436.0,872,1,6,-27.01
1200717000.0,436.5,873,1,7,-27.01
1200718800.0,437.0,874,1,8,-27.01
1200720600.0,437.5,875,1,9,-27.01
1200722400.0,438.0,876,1,10,-26.34
1200724200.0,438.5,877,1,10,-26.6
1200726000.0,439.0,878,1,11,-26.6
1200727800.0,439.5,879,1,12,-26.6
1200729600.0,440.0,880,1,14,-26.61
1200731400.0,440.5,881,1,15,-27.1
1200733200.0,441.0,882,1,16,-27.1
1200735000.0,441.5,883,0,16,0.0
1200736800.0,442.0,884,0,16,0.0
1200738600.0,442.5,885,0,16,0.0
1200740400.0,443.0,886,0,16,0.0
1200742200.0,443.5,887,0,16,0.0
1200744000.0,444.0,888,0,16,0.0
1200745800.0,444.5,889,0,16,0.0
1200747600.0,445.0,890,0,16,0.0
1200749400.0,445.5,891,0,16,0.0
1200751200.0,446.0,892,0,16,0.0
1200753000.0,446.5,893,0,16,0.0
1200754800.0,447.0,894,0,16,0.0
1200756600.0,447.5,895,0,16,0.0
1200758400.0,448.0,896,0,16,0.0
1200760200.0,448.5,897,0,16,0.0
1200762000.0,449.0,898,-1,16,69.135
1200763800.0,449.5,899,-1,14,134.01
1200765600.0,450.0,900,-1,13,166.82
1200767400.0,450.5,901,-1,12,43.735
1200769200.0,451.0,902,0,12,0.0
1200771000.0,451.5,903,0,12,0.0
1200772800.0,452.0,904,0,12,0.0
1200774600.0,452.5,905,0,12,0.0
1200776400.0,453.0,906,0,12,0.0
1200778200.0,453.5,907,0,12,0.0
1200780000.0,454.0,908,0,12,0.0
1200781800.0,454.5,909,1,13,-27.005
1200783600.0,455.0,910,1,14,-27.1
1200785400.0,455.5,911,1,15,-27.1
1200787200.0,456.0,912,1,16,-27.1
1200789000.0,456.5,913,1,17,-27.1
1200790800.0,457.0,914,1,17,-26.605
1200792600.0,457.5,915,1,18,-26.605
1200794400.0,458.0,916,1,19,-26.6
1200796200.0,458.5,917,1,20,-26.6
1200798000.0,459.0,918,1,21,-26.6
1200799800.0,459.5,919,1,22,-26.6
1200801600.0,460.0,920,1,24,-26.34
1200803400.0,460.5,921,1,24,-26.34
1200805200.0,461.0,922,1,25,-26.34
1200807000.0,461.5,923,1,26,-26.34
1200808800.0,462.0,924,1,27,-26.34
1200810600.0,462.5,925,1,28,-26.34
1200812400.0,463.0,926,1,29,-26.6
1200814200.0,463.5,927,1,31,-26.605
1200816000.0,464.0,928,1,32,-26.605
1200817800.0,464.5,929,1,33,-26.605
1200819600.0,465.0,930,0,33,0.0
1200821400.0,465.5,931,0,33,0.0
1200823200.0,466.0,932,0,33,0.0
1200825000.0,466.5,933,0,33,0.0
1200826800.0,467.0,934,-1,32,166.4
1200828600.0,467.5,935,0,32,0.0
1200830400.0,468.0,936,0,32,0.0
1200832200.0,468.5,937,-1,32,39.255
1200834000.0,469.0,938,-1,31,39.255
1200835800.0,469.5,939,-1,30,39.255
1200837600.0,470.0,940,-1,29,39.435
1200839400.0,470.5,941,-1,28,39.625
1200841200.0,471.0,942,-1,27,39.625
1200843000.0,471.5,943,-1,26,39.435
1200844800.0,472.0,944,-1,25,45.24
1200846600.0,472.5,945,-1,24,53.06
1200848400.0,473.0,946,-1,22,69.5
1200850200.0,473.5,947,-1,21,132.125
1200852000.0,474.0,948,-1,20,111.785
1200853800.0,474.5,949,-1,19,70.125
1200855600.0,475.0,950,-1,18,62.67
1200857400.0,475.5,951,-1,17,57.0
1200859200.0,476.0,952,-1,17,52.32
1200861000.0,476.5,953,-1,16,46.705
1200862800.0,477.0,954,-1,14,42.765
1200864600.0,477.5,955,-1,14,46.705
1200866400.0,478.0,956,0,13,0.0
1200868200.0,478.5,957,0,13,0.0
1200870000.0,479.0,958,0,13,0.0
1200871800.0,479.5,959,0,13,0.0
1200873600.0,480.0,960,0,13,0.0
1200875400.0,480.5,961,0,13,0.0
1200877200.0,481.0,962,0,13,0.0
1200879000.0,481.5,963,0,13,0.0
1200880800.0,482.0,964,0,13,0.0
1200882600.0,482.5,965,0,13,0.0
1200884400.0,483.0,966,0,13,0.0
1200886200.0,483.5,967,0,13,0.0
1200888000.0,484.0,968,0,13,0.0
1200889800.0,484.5,969,0,13,0.0
1200891600.0,485.0,970,0,13,0.0
1200893400.0,485.5,971,0,13,0.0
1200895200.0,486.0,972,1,14,-24.045
1200897000.0,486.5,973,1,14,-26.025
1200898800.0,487.0,974,1,15,-26.695
1200900600.0,487.5,975,0,16,0.0
1200902400.0,488.0,976,0,16,0.0
1200904200.0,488.5,977,0,16,0.0
1200906000.0,489.0,978,0,16,0.0
1200907800.0,489.5,979,0,16,0.0
1200909600.0,490.0,980,0,16,0.0
1200911400.0,490.5,981,0,16,0.0
1200913200.0,491.0,982,0,16,0.0
1200915000.0,491.5,983,0,16,0.0
1200916800.0,492.0,984,0,16,0.0
1200918600.0,492.5,985,0,16,0.0
1200920400.0,493.0,986,0,16,0.0
1200922200.0,493.5,987,0,16,0.0
1200924000.0,494.0,988,0,16,0.0
1200925800.0,494.5,989,0,16,0.0
1200927600.0,495.0,990,0,16,0.0
1200929400.0,495.5,991,0,16,0.0
1200931200.0,496.0,992,0,16,0.0
1200933000.0,496.5,993,0,16,0.0
1200934800.0,497.0,994,-1,16,53.715
1200936600.0,497.5,995,-1,15,120.925
1200938400.0,498.0,996,-1,13,68.39
1200940200.0,498.5,997,-1,12,53.715
1200942000.0,499.0,998,-1,11,53.715
1200943800.0,499.5,999,-1,10,53.715
1200945600.0,500.0,1000,0,10,0.0
1200947400.0,500.5,1001,0,10,0.0
1200949200.0,501.0,1002,0,10,0.0
1200951000.0,501.5,1003,0,10,0.0
1200952800.0,502.0,1004,0,10,0.0
1200954600.0,502.5,1005,0,10,0.0
1200956400.0,503.0,1006,0,10,0.0
1200958200.0,503.5,1007,0,10,0.0
1200960000.0,504.0,1008,1,11,-26.74
1200961800.0,504.5,1009,1,12,-26.695
1200963600.0,505.0,1010,1,13,-26.695
1200965400.0,505.5,1011,1,14,-26.29
1200967200.0,506.0,1012,1,15,-26.29
1200969000.0,506.5,1013,1,16,-26.29
1200970800.0,507.0,1014,1,17,-26.025
1200972600.0,507.5,1015,1,17,-26.025
1200974400.0,508.0,1016,1,18,-26.025
1200976200.0,508.5,1017,1,20,-26.025
1200978000.0,509.0,1018,1,21,-26.025
1200979800.0,509.5,1019,1,22,-26.025
1200981600.0,510.0,1020,1,23,-25.525
1200983400.0,510.5,1021,1,24,-24.845
1200985200.0,511.0,1022,0,24,0.0
1200987000.0,511.5,1023,0,24,0.0
1200988800.0,512.0,1024,0,24,0.0
1200990600.0,512.5,1025,0,24,0.0
1200992400.0,513.0,1026,0,24,0.0
1200994200.0,513.5,1027,0,24,0.0
1200996000.0,514.0,1028,0,24,0.0
1200997800.0,514.5,1029,0,24,0.0
1200999600.0,515.0,1030,0,24,0.0
1201001400.0,515.5,1031,0,24,0.0
1201003200.0,516.0,1032,0,24,0.0
1201005000.0,516.5,1033,0,24,0.0
1201006800.0,517.0,1034,0,24,0.0
1201008600.0,517.5,1035,0,24,0.0
1201010400.0,518.0,1036,0,24,0.0
1201012200.0,518.5,1037,0,24,0.0
1201014000.0,519.0,1038,0,24,0.0
1201015800.0,519.5,1039,-1,24,39.13
1201017600.0,520.0,1040,-1,23,39.865
1201019400.0,520.5,1041,-1,22,42.33
1201021200.0,521.0,1042,-1,20,75.155
1201023000.0,521.5,1043,-1,19,92.1
1201024800.0,522.0,1044,-1,18,73.715
1201026600.0,522.5,1045,-1,18,48.83
1201028400.0,523.0,1046,-1,17,53.08
1201030200.0,523.5,1047,-1,15,40.96
1201032000.0,524.0,1048,-1,14,39.415
1201033800.0,524.5,1049,0,14,0.0
1201035600.0,525.0,1050,0,14,0.0
1201037400.0,525.5,1051,0,14,0.0
1201039200.0,526.0,1052,0,14,0.0
1201041000.0,526.5,1053,0,14,0.0
1201042800.0,527.0,1054,0,14,0.0
1201044600.0,527.5,1055,1,15,-26.29
1201046400.0,528.0,1056,1,16,-26.025
1201048200.0,528.5,1057,1,17,-25.765
1201050000.0,529.0,1058,1,18,-26.025
1201051800.0,529.5,1059,1,19,-25.765
1201053600.0,530.0,1060,1,20,-25.765
1201055400.0,530.5,1061,1,21,-25.525
1201057200.0,531.0,1062,1,22,-24.69
1201059000.0,531.5,1063,1,22,-24.75
1201060800.0,532.0,1064,1,24,-23.955
1201062600.0,532.5,1065,1,25,-23.765
1201064400.0,533.0,1066,1,26,-23.83
1201066200.0,533.5,1067,1,26,-24.085
1201068000.0,534.0,1068,1,28,-23.45
1201069800.0,534.5,1069,1,29,-23.45
1201071600.0,535.0,1070,1,30,-25.12
1201073400.0,535.5,1071,0,30,0.0
1201075200.0,536.0,1072,0,30,0.0
1201077000.0,536.5,1073,0,30,0.0
1201078800.0,537.0,1074,0,30,0.0
1201080600.0,537.5,1075,0,30,0.0
1201082400.0,538.0,1076,0,30,0.0
1201084200.0,538.5,1077,0,30,0.0
1201086000.0,539.0,1078,0,30,0.0
1201087800.0,539.5,1079,0,30,0.0
1201089600.0,540.0,1080,0,30,0.0
1201091400.0,540.5,1081,0,30,0.0
1201093200.0,541.0,1082,0,30,0.0
1201095000.0,541.5,1083,0,30,0.0
1201096800.0,542.0,1084,0,30,0.0
1201098600.0,542.5,1085,0,30,0.0
1201100400.0,543.0,1086,0,30,0.0
1201102200.0,543.5,1087,0,30,0.0
1201104000.0,544.0,1088,-1,29,38.55
1201105800.0,544.5,1089,-1,28,52.1
1201107600.0,545.0,1090,-1,27,66.12
1201109400.0,545.5,1091,-1,26,108.655
1201111200.0,546.0,1092,-1,25,76.005
1201113000.0,546.5,1093,-1,24,57.405
1201114800.0,547.0,1094,-1,23,54.745
1201116600.0,547.5,1095,-1,23,54.745
1201118400.0,548.0,1096,-1,21,54.745
1201120200.0,548.5,1097,-1,21,40.335
1201122000.0,549.0,1098,0,20,0.0
1201123800.0,549.5,1099,0,20,0.0
1201125600.0,550.0,1100,0,20,0.0
1201127400.0,550.5,1101,1,21,-26.565
1201129200.0,551.0,1102,1,22,-26.565
1201131000.0,551.5,1103,1,23,-26.305
1201132800.0,552.0,1104,1,24,-25.965
1201134600.0,552.5,1105,1,25,-25.12
1201136400.0,553.0,1106,1,25,-25.005
1201138200.0,553.5,1107,1,27,-24.585
1201140000.0,554.0,1108,1,28,-23.45
1201141800.0,554.5,1109,1,29,-23.45
1201143600.0,555.0,1110,1,30,-23.45
1201145400.0,555.5,1111,1,31,-23.45
1201147200.0,556.0,1112,1,31,-23.45
1201149000.0,556.5,1113,1,33,-23.45
1201150800.0,557.0,1114,1,34,-23.45
1201152600.0,557.5,1115,1,34,-23.45
1201154400.0,558.0,1116,1,36,-24.47
1201156200.0,558.5,1117,1,37,-24.47
1201158000.0,559.0,1118,1,38,-26.625
1201159800.0,559.5,1119,0,38,0.0
1201161600.0,560.0,1120,0,38,0.0
1201163400.0,560.5,1121,0,38,0.0
1201165200.0,561.0,1122,0,38,0.0
1201167000.0,561.5,1123,0,38,0.0
1201168800.0,562.0,1124,0,38,0.0
1201170600.0,562.5,1125,0,38,0.0
1201172400.0,563.0,1126,0,38,0.0
1201174200.0,563.5,1127,0,38,0.0
1201176000.0,564.0,1128,0,38,0.0
1201177800.0,564.5,1129,0,38,0.0
1201179600.0,565.0,1130,0,38,0.0
1201181400.0,565.5,1131,0,38,0.0
1201183200.0,566.0,1132,0,38,0.0
1201185000.0,566.5,1133,0,38,0.0
1201186800.0,567.0,1134,0,38,0.0
1201188600.0,567.5,1135,0,38,0.0
1201190400.0,568.0,1136,0,38,0.0
1201192200.0,568.5,1137,0,38,0.0
1201194000.0,569.0,1138,0,38,0.0
1201195800.0,569.5,1139,-1,37,133.475
1201197600.0,570.0,1140,-1,37,59.37
1201199400.0,570.5,1141,-1,35,38.41
1201201200.0,571.0,1142,-1,34,38.41
1201203000.0,571.5,1143,-1,34,38.41
1201204800.0,572.0,1144,0,33,0.0
1201206600.0,572.5,1145,0,33,0.0
1201208400.0,573.0,1146,0,33,0.0
1201210200.0,573.5,1147,0,33,0.0
1201212000.0,574.0,1148,0,33,0.0
1201213800.0,574.5,1149,0,33,0.0
1201215600.0,575.0,1150,0,33,0.0
1201217400.0,575.5,1151,1,33,-26.7
1201219200.0,576.0,1152,1,35,-26.625
1201221000.0,576.5,1153,1,36,-25.96
1201222800.0,577.0,1154,1,37,-25.715
1201224600.0,577.5,1155,1,37,-25.46
1201226400.0,578.0,1156,1,39,-24.47
1201228200.0,578.5,1157,1,40,-24.47
1201230000.0,579.0,1158,1,41,-24.47
1201231800.0,579.5,1159,1,42,-24.47
1201233600.0,580.0,1160,1,43,-24.47
1201235400.0,580.5,1161,1,44,-24.47
1201237200.0,581.0,1162,1,45,-24.47
1201239000.0,581.5,1163,-1,45,39.245
1201240800.0,582.0,1164,1,45,-23.405
1201242600.0,582.5,1165,1,45,-25.315
1201244400.0,583.0,1166,1,47,-26.99
1201246200.0,583.5,1167,0,47,0.0
1201248000.0,584.0,1168,0,47,0.0
1201249800.0,584.5,1169,0,47,0.0
1201251600.0,585.0,1170,0,47,0.0
1201253400.0,585.5,1171,0,47,0.0
1201255200.0,586.0,1172,0,47,0.0
1201257000.0,586.5,1173,0,47,0.0
1201258800.0,587.0,1174,0,47,0.0
1201260600.0,587.5,1175,0,47,0.0
1201262400.0,588.0,1176,0,47,0.0
1201264200.0,588.5,1177,0,47,0.0
1201266000.0,589.0,1178,0,47,0.0
1201267800.0,589.5,1179,0,47,0.0
1201269600.0,590.0,1180,0,47,0.0
1201271400.0,590.5,1181,0,47,0.0
1201273200.0,591.0,1182,0,47,0.0
1201275000.0,591.5,1183,0,47,0.0
1201276800.0,592.0,1184,0,47,0.0
1201278600.0,592.5,1185,0,47,0.0
1201280400.0,593.0,1186,0,47,0.0
1201282200.0,593.5,1187,-1,46,215.48
1201284000.0,594.0,1188,-1,45,215.48
1201285800.0,594.5,1189,0,45,0.0
1201287600.0,595.0,1190,0,45,0.0
1201289400.0,595.5,1191,0,45,0.0
1201291200.0,596.0,1192,0,45,0.0
1201293000.0,596.5,1193,0,45,0.0
1201294800.0,597.0,1194,0,45,0.0
1201296600.0,597.5,1195,0,45,0.0
1201298400.0,598.0,1196,1,46,-26.99
1201300200.0,598.5,1197,1,47,-26.805
1201302000.0,599.0,1198,1,47,-27.28
1201303800.0,599.5,1199,1,49,-26.805
1201305600.0,600.0,1200,1,50,-25.86
1201307400.0,600.5,1201,1,50,-25.46
1201309200.0,601.0,1202,1,51,-23.935
1201311000.0,601.5,1203,1,53,-23.405
1201312800.0,602.0,1204,1,54,-23.375
1201314600.0,602.5,1205,1,54,-23.375
1201316400.0,603.0,1206,1,56,-23.375
1201318200.0,603.5,1207,1,57,-23.375
1201320000.0,604.0,1208,1,57,-23.375
1201321800.0,604.5,1209,1,58,-23.375
1201323600.0,605.0,1210,1,60,-23.375
1201325400.0,605.5,1211,1,61,-23.375
1201327200.0,606.0,1212,1,62,-23.94
1201329000.0,606.5,1213,1,63,-23.94
1201330800.0,607.0,1214,1,64,-23.94
1201332600.0,607.5,1215,1,65,-23.94
1201334400.0,608.0,1216,1,65,-23.94
1201336200.0,608.5,1217,1,67,-25.545
1201338000.0,609.0,1218,1,68,-27.175
1201339800.0,609.5,1219,1,68,-27.255
1201341600.0,610.0,1220,0,69,0.0
1201343400.0,610.5,1221,0,69,0.0
1201345200.0,611.0,1222,0,69,0.0
1201347000.0,611.5,1223,0,69,0.0
1201348800.0,612.0,1224,-1,69,39.39
1201350600.0,612.5,1225,0,68,0.0
1201352400.0,613.0,1226,0,68,0.0
1201354200.0,613.5,1227,0,68,0.0
1201356000.0,614.0,1228,0,68,0.0
1201357800.0,614.5,1229,0,68,0.0
1201359600.0,615.0,1230,0,68,0.0
1201361400.0,615.5,1231,0,68,0.0
1201363200.0,616.0,1232,0,68,0.0
1201365000.0,616.5,1233,0,68,0.0
1201366800.0,617.0,1234,0,68,0.0
1201368600.0,617.5,1235,-1,67,41.36
1201370400.0,618.0,1236,-1,67,60.09
1201372200.0,618.5,1237,-1,65,41.36
1201374000.0,619.0,1238,-1,64,41.36
1201375800.0,619.5,1239,0,64,0.0
1201377600.0,620.0,1240,0,64,0.0
1201379400.0,620.5,1241,0,64,0.0
1201381200.0,621.0,1242,0,64,0.0
1201383000.0,621.5,1243,0,64,0.0
1201384800.0,622.0,1244,1,65,-27.175
1201386600.0,622.5,1245,1,66,-27.13
1201388400.0,623.0,1246,1,67,-27.225
1201390200.0,623.5,1247,1,68,-27.175
1201392000.0,624.0,1248,1,68,-27.255
1201393800.0,624.5,1249,1,70,-26.095
1201395600.0,625.0,1250,1,71,-26.095
1201397400.0,625.5,1251,1,72,-24.865
1201399200.0,626.0,1252,1,73,-24.62
1201401000.0,626.5,1253,1,74,-23.94
1201402800.0,627.0,1254,1,75,-23.94
1201404600.0,627.5,1255,1,76,-23.94
1201406400.0,628.0,1256,1,77,-23.94
1201408200.0,628.5,1257,1,78,-23.94
1201410000.0,629.0,1258,1,79,-23.94
1201411800.0,629.5,1259,1,80,-23.94
1201413600.0,630.0,1260,1,81,-24.52
1201415400.0,630.5,1261,1,82,-24.52
1201417200.0,631.0,1262,1,83,-24.52
1201419000.0,631.5,1263,1,84,-24.52
1201420800.0,632.0,1264,1,85,-24.52
1201422600.0,632.5,1265,1,85,-24.52
1201424400.0,633.0,1266,1,87,-25.895
1201426200.0,633.5,1267,1,88,-26.975
1201428000.0,634.0,1268,1,89,-26.975
1201429800.0,634.5,1269,1,89,-27.055
1201431600.0,635.0,1270,-1,89,54.93
1201433400.0,635.5,1271,0,89,0.0
1201435200.0,636.0,1272,0,89,0.0
1201437000.0,636.5,1273,-1,89,56.025
1201438800.0,637.0,1274,-1,88,56.025
1201440600.0,637.5,1275,0,87,0.0
1201442400.0,638.0,1276,0,87,0.0
1201444200.0,638.5,1277,0,87,0.0
1201446000.0,639.0,1278,0,87,0.0
1201447800.0,639.5,1279,0,87,0.0
